Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,East Asia & Pacific (IDA & IBRD countries),TEA,327.135944273297,283.757140208381,278.265973090493,288.755026873473,312.195955982165,337.51467327642,354.752808338824,340.833761648524,337.962161126466,366.40668276227,404.588244681118,420.573815840301,430.481985081394,455.372764680348,463.255130485397,485.032699425199,490.013335143181,518.284736909058,556.964325684984,586.668625522907,620.850229690881,645.331287839505,675.042654757402,714.665139386353,773.375557637384,821.030945739211,865.03343458707,928.051953877325,1001.07978161755,1040.57568156318,1076.61802644978,1145.25689946194,1255.18735557792,1377.51270514456,1507.31788863151,1634.54756505936,1759.99566358446,1865.6249872838,1896.86988571047,1996.09083004515,2127.29238446054,2254.26246671033,2414.24867985638,2607.99601085438,2822.7248294232,3079.46938892851,3393.4214731323,3786.91196733058,4081.04535831456,4373.81355926669,4771.87740170415,5143.65847236272,5485.14226091111,5834.97166627815,6191.75300927299,6556.49872551756,6934.73128744704,7343.90148194083,7772.96857324201,8177.30877474709,8241.55852879593,8840.27899192248,9118.32683314072,9566.43000302322,..
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Euro area,EMU,9942.62412174668,10421.286985816,10927.8623594462,11363.6890395145,11922.8710507281,12416.7604479077,12859.1953049946,13211.1062800735,13866.5838017057,14754.8860676055,15494.0875986601,15985.1057632314,16653.9413452592,17574.7680323912,18052.2431356208,17820.2659728765,18637.7506855376,19139.3475649717,19651.5841172287,20333.8856251246,20685.9840100003,20715.5813721226,20806.0607528272,21052.6240198513,21523.8624021811,21979.4424110506,22478.5477214538,22985.0977808319,23897.3634979311,24772.1596505046,25543.783135669,26038.5655260757,26220.4705116046,25934.862768379,26506.8515321168,27095.3256247578,27502.6451066509,28198.3838324081,28984.4994857538,29782.9745607301,30849.349326206,31420.4451006433,31565.3593580873,31633.5052321499,32189.7597103466,32592.9203476248,33520.5049285655,34353.5965308189,34330.7161496185,32687.1962150456,33303.729690688,33969.8622346996,33586.1200998378,33418.4268167225,33791.0809167911,34415.6153549122,34945.5340431007,35782.8827662692,36334.4085942724,36888.9661245938,34610.8850208902,36794.2715502445,37931.5270838514,37970.126091685,..
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Europe & Central Asia,ECS,7249.65746097003,7538.61644382309,7803.28813006846,8090.36946510021,8465.87425849411,8747.81232067004,8994.69744738293,9219.55256445519,9631.28406411254,10115.5553160417,10539.6951644159,10848.4761094868,11260.3753318357,11832.0563100979,12004.3859460182,11818.8853419609,12252.0962499132,12517.4239654641,12816.4945574831,13204.6053809108,13308.7165556566,13291.2113259606,13339.2585784827,13521.0783605385,13798.4432814352,14093.5314424763,14390.7451644684,14742.2651722217,15266.1682914386,15704.3439085158,15980.1510136049,15936.0407231715,15759.9272484545,15588.1058079743,15744.7088487793,16055.2144221769,16315.8687409227,16797.3334227724,17216.3319082678,17697.4076402163,18449.6326422695,18838.2402310926,19099.3460698796,19395.9528468597,19958.8281128108,20442.710318987,21180.31934093,21891.4148856238,22022.4882533582,20964.6334932409,21438.7345972047,21902.0587814585,21883.823284506,21972.5373070957,22293.104502514,22657.3094941092,22979.1273427992,23545.2414612385,23953.2323151611,24316.5259106798,22944.3040398438,24492.0574952624,25278.4718555626,25546.8073430255,..
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Europe & Central Asia (excluding high income),ECA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3427.68613017409,3491.85747735664,3488.09837136094,3541.5911574758,3344.19897855521,3158.27175793277,3073.72161171804,2754.02225158131,2769.50218974358,2867.04561659439,3018.43146439384,3083.19152586944,3037.61575256051,3229.90864167174,3212.38372924632,3403.08924301268,3611.29988872633,3937.71941651781,4252.95800256801,4578.87259277601,4892.02633318363,5007.78531404947,4797.71172634825,5095.95644460807,5484.50206431837,5659.57454381673,5974.70688386413,6119.99715372863,6282.67304098967,6399.07639200426,6713.04343455883,6888.14657312452,6984.66870171291,6954.84321243087,7537.93287171536,7813.70550385486,8263.31747330373,..
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Europe & Central Asia (IDA & IBRD countries),TEC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5447.46985483509,5333.63737262908,4994.2118271273,4499.62847655471,4277.40609481551,3908.54276652662,3900.74533805405,3935.97961290303,4049.52977401798,4024.28651752456,4123.30692663006,4429.40015831104,4547.57239077933,4777.84263456134,5072.04198299699,5467.24323919498,5826.10439437709,6277.47602262934,6755.4719610591,7040.76132216452,6686.53674406756,6972.8894318794,7354.41063374526,7571.75330129263,7784.03505174802,7924.09383545402,8001.11229243002,8108.17857341044,8416.39670864547,8692.46319101588,8887.2907005873,8731.99724313867,9379.93552489632,9590.85509732982,9993.20076360895,..
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,European Union,EUU,8589.16575534945,9006.12595745507,9439.89550553345,9808.25652159721,10302.8916781614,10753.5306173316,11126.4110017911,11436.2760292562,11988.8570574378,12743.7566565777,13372.5391749059,13784.8703690225,14345.6208105069,15119.9457951322,15509.7936714144,15326.5028834883,15991.1658370663,16382.8225596129,16804.5777147407,17380.825117084,17658.6223964267,17681.8721520286,17771.964468865,17981.5319172437,18394.4988229567,18776.7846924627,19208.9512828067,19640.389286642,20385.1732816109,21105.6097328976,21727.7943975322,21981.5101691009,22115.353857473,21912.2709065984,22448.2046088489,23016.3191877512,23419.1748207732,24012.0932224016,24695.10226666,25395.0609047824,26362.6871460319,26896.962643115,27130.0081018974,27287.4431997425,27892.3626751667,28345.0217100505,29260.4241471509,30078.4922937212,30169.1008017773,28800.3146895465,29388.2998380513,30017.5373368992,29745.218194805,29662.1224995424,30070.2395706918,30716.6295698647,31247.8952714101,32071.6987359019,32672.3258994377,33259.1764284619,31379.7615578403,33456.2332585338,34527.2297119608,34601.0255998745,..
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Fragile and conflict affected situations,FCS,1146.25059107482,1120.00716306894,1182.39529761987,1231.61811469711,1267.51634981715,1318.22920789027,1300.75277077791,1198.65473494758,1244.92690169233,1376.41473264365,1510.51378628737,1589.64303776126,1612.64985941732,1637.72268917654,1775.4454104851,1732.02934519176,1844.58220345418,1891.94638984811,1842.93277321579,1911.66057368537,1967.74060706435,1799.35544624214,1745.22880439738,1625.29647475651,1569.17375482397,1597.4638861847,1559.36863349399,1546.58100187767,1566.89140897913,1547.09273782365,1584.11621880069,1455.45058699976,1422.01303784373,1357.78004779164,1274.88967843629,1237.56051801465,1250.98337230263,1279.52373217026,1312.51381819477,1322.31903553732,1363.12616802996,1387.04238564675,1418.42227989345,1398.44077323145,1518.87927067736,1569.02933736111,1620.7801726113,1677.90019211294,1720.58220276564,1729.83116777241,1806.06470648761,1763.14968554429,1816.40117470759,1835.84732998932,1836.06261653982,1810.68930176888,1809.47297640021,1815.2891773715,1824.2352781677,1825.54150830309,1695.13452408245,1699.60293179616,1686.06013500643,1683.16888033162,..
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Heavily indebted poor countries (HIPC),HPC,735.821480593709,717.296381926817,750.626469010377,757.172281985947,763.730161781632,773.893014106415,783.581706310938,781.687903286163,795.664650954581,809.681964709686,788.492578544437,802.490934165583,798.113678210045,801.977601461586,820.658216472374,814.622137210322,823.322932077633,830.554166705755,828.047008871149,809.945559504426,795.866480249213,800.881705930574,785.555432850379,766.704315788958,755.205110376298,745.713848603885,748.588845024583,752.447035966305,741.004466801986,731.372494480748,704.512660256587,689.100296041186,661.030168649623,643.398713226166,623.345462993697,635.606653643954,649.215892949356,666.375702591427,670.438183553579,671.931770997837,672.852500760049,678.408871665052,684.629568009042,690.8728264025,709.63288135936,728.11372583652,749.037950210569,768.498973957838,789.550368300415,796.150917040847,821.637572821341,834.795702172345,844.362942975084,868.913585377196,893.819574248203,909.494352340789,923.052271836223,941.614618868818,953.307604822055,968.169693938922,943.987903544912,958.055031630353,978.337244597905,991.339665847093,..
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,High income,HIC,10297.3686121964,10626.4530328895,11085.7270197369,11506.222410795,12093.3119398709,12615.7364186254,13179.020216149,13552.3256863641,14217.7784614197,14875.4674733882,15184.7013790328,15610.4896906445,16313.4559229288,17186.6844773279,17233.9592742453,17061.9739608903,17765.6060614595,18310.2600849457,18939.8539405612,19557.0921467305,19654.8111238121,19882.7878470901,19706.0602992056,20133.9430130715,20939.7515836419,21541.7283056283,22070.129829884,22700.9281353033,23597.8808669879,24343.0862300414,24827.5821668667,24861.5359728868,25056.8020768906,25161.9752774714,25734.0732614094,26281.5705098372,26890.1444081501,27677.8242448318,28276.7048775566,29137.7623621406,30227.7396295462,30555.2102418971,30899.1348068323,31445.0152204834,32378.0546064549,33169.9395398545,34044.1248005209,34786.347201686,34779.4822398795,33409.0487305645,34274.1828391662,34826.2859921415,35130.8015824535,35478.37119258,36034.5293859658,36650.4490056998,37099.8521867273,37850.4095135213,38622.6942530783,39238.8060369159,37554.0889748247,39793.3650873257,40772.6790481026,41278.2912920734,..
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,IBRD only,IBD,982.108527882549,982.341183296093,994.935707057915,1017.76518604551,1076.12692514647,1117.28843277355,1152.82649185716,1173.32904588145,1219.66644721378,1285.94025564704,1353.19675524242,1403.12837926207,1463.89475611309,1533.55025710808,1588.50305819576,1629.54708622777,1698.84861086053,1744.98530824954,1783.1149746078,1835.06651823798,1892.89438805005,1898.5279190647,1915.86247537112,1911.80983198032,1968.6988428889,2018.47225951789,2057.27203736816,2117.08789968577,2161.85359486732,2190.72412412785,2194.8007401155,2183.29314070812,2182.89721312807,2230.03891464426,2277.36167667773,2335.3228154706,2428.85132261826,2524.36419440064,2557.26995166057,2619.00235775679,2739.45666742088,2805.05619099428,2900.04810099201,3038.50870779101,3234.46937965401,3429.38281948065,3674.90583723127,3963.47954193394,4155.01327066187,4226.65186034712,4510.67213097232,4748.83879036163,4953.29523978093,5154.61263284869,5345.52517843562,5525.00490743408,5721.93630321402,5965.97090074166,6207.03315947399,6402.50874761321,6274.00736433143,6710.62682633871,6917.48287612115,7198.59762998782,..
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,IDA & IBRD total,IBT,946.230901312042,944.28119866596,959.241686034605,981.124140733371,1031.82368694049,1067.97175875687,1095.21077969018,1103.94457932702,1143.23722213865,1206.19535023757,1269.43565314779,1316.30785945501,1363.80655053972,1422.18204133617,1474.37728326034,1500.84943877439,1561.24564177951,1600.31351243282,1627.0825012564,1668.94857711331,1715.43315776895,1712.43747860427,1719.35702635341,1707.78166895097,1749.47945598153,1790.05048112799,1819.79523748776,1867.29082839371,1905.04958838881,1925.29304547945,1928.75628025879,1916.31748767036,1912.64189033048,1944.26660040894,1975.95948278069,2020.34135014302,2094.6993013395,2168.63223879998,2192.71030757092,2238.32504556602,2331.37680672446,2381.41452227892,2456.66459588038,2564.21542705971,2719.59153389004,2872.66281709973,3063.45041693876,3285.57014298437,3430.87743259209,3485.20071867656,3702.85966798352,3879.73762617111,4029.0961147455,4182.85171265219,4328.67419612881,4458.11083061724,4598.74856082386,4775.35215903746,4949.11504948695,5086.08737566945,4965.67182896473,5276.4177680915,5417.47910597358,5606.75776105051,..
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,IDA blend,IDB,966.193322060022,955.341489229014,971.775724173057,1021.90922204269,1047.36955170984,1079.02865528622,1050.48230243737,945.445746656683,942.709819458129,1060.44383091727,1214.97072977527,1307.47937351,1324.1120209835,1360.5331642258,1434.65134481978,1366.65415670387,1411.49077182996,1442.14717428845,1393.55979059569,1429.84885019833,1455.35488924596,1348.13890169408,1290.87420794749,1216.32009957564,1201.20248011327,1236.3762021575,1234.17816102024,1242.60848556218,1282.98398371914,1284.57527386351,1326.74857349663,1314.41561028114,1317.8779401942,1280.33432112655,1258.53458448768,1250.39764210211,1273.38935944072,1265.52911535167,1266.37448404682,1260.37816891582,1274.50549100953,1295.45587076922,1351.1650957417,1384.48694828414,1452.47339416574,1504.59961011045,1553.45054387159,1598.2886079132,1621.28446739744,1673.84884772875,1728.13675098703,1763.81961033652,1799.34816073442,1858.25072155241,1921.9582853593,1953.90145153229,1956.34395068744,1967.76430140994,2003.11970420862,2020.17505380443,1950.44151018836,2010.83475762807,2056.12993063896,2069.10600928821,..
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,IDA only,IDX,..,624.550420320283,652.557640970201,652.47937976674,665.698648446705,671.283411775829,675.213340084264,671.094756869197,687.351736414167,698.431866368712,686.795720582399,688.495705909434,670.332924046166,670.808965145337,693.515428209795,684.026484654514,698.392112137378,700.812508169518,703.649716022933,693.383588718156,686.913595205409,693.517042793305,681.706348758268,670.809337490863,664.040936511997,662.066470718959,665.276686002841,671.579434399144,674.44909952528,666.526465559124,657.522614167977,653.143775700879,643.409415991681,639.673197322966,628.92112149765,644.301458072405,659.659465048868,678.499026465586,689.372972951275,697.661509919039,709.310189418583,718.717467672996,730.320760092057,747.550723813963,773.050455170841,802.11023311741,832.907124161439,864.611222820803,895.107218533839,913.007810103634,950.162581743355,964.521128381712,967.273576597433,996.154763664708,1028.00745879721,1036.87089667356,1058.67800837567,1089.99269221314,1116.71117541596,1145.84268579509,1116.41697745071,1133.3205862878,1156.96961117473,1173.82062956165,..
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,IDA total,IDA,727.080088597081,717.709194879894,741.250886841518,757.786262073536,774.786289031383,788.903704988891,782.109489311202,744.865654550099,754.531914505113,800.343584778812,843.643872702441,875.30817660611,869.324199824472,881.772318797382,921.127329238435,893.299103967788,918.14416055124,930.787607056579,917.606606416703,923.789352061306,930.191854674401,901.263268568707,875.648656776339,844.239974516051,835.157868688415,846.162551312844,848.262186598098,855.903306356394,872.496919462081,868.805050856561,878.693919823029,872.485978408285,867.542098744963,852.281706738542,837.839125370535,845.223459704046,863.187456336944,872.995624683102,880.555521734994,884.095095475373,896.824030463964,910.503413298197,937.126522782574,959.83440787819,999.94139630421,1036.99202862369,1074.02292495603,1110.55647257664,1139.00172724194,1169.17281679072,1212.68776113399,1234.63606512314,1248.62016417175,1287.81801279907,1330.35812460173,1346.69693190726,1361.33964634057,1385.3169668523,1414.31962392947,1438.67501370204,1395.10937298767,1426.0223838926,1456.36449637398,1471.15312062426,..
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Late-demographic dividend,LTE,886.604073270912,852.894800865316,867.249487072583,882.613516476799,925.164960435902,964.982969999331,1014.57494232336,1009.6472778337,1038.349974376,1115.1137396723,1207.03543987481,1279.51079638207,1350.68051051386,1453.34358642774,1497.18247982518,1534.79207788785,1610.55555210512,1686.88120865108,1772.49504520973,1882.7429254338,1991.98801188106,1966.44115028358,1973.95075317471,1978.37280966361,2102.59689735133,2222.30217123163,2315.59833568117,2426.3607122569,2511.36794679192,2591.40625729255,2562.4392135657,2541.90259691867,2530.67721209572,2610.0327112036,2696.19654127035,2818.87394492916,2932.36976673755,3067.02055089493,3124.12486239747,3240.14639019778,3439.32553679405,3591.04762108148,3780.14009325572,4011.73378547981,4312.30495779685,4616.72923352631,5013.04026550178,5488.64311016902,5830.41940457377,6007.68096231807,6453.53889639912,6874.49735694415,7220.62359366518,7572.05948017612,7911.07613838917,8228.52190325449,8540.00060585723,8934.99162597092,9368.07913290218,9759.68977594716,9747.60290129074,10460.5569090609,10772.0168363139,11206.5239533808,..
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Latin America & Caribbean,LCN,3354.24370759856,3463.16011032021,3514.04373598555,3489.66542389188,3642.34940754286,3746.96986509305,3829.68136744831,3893.55361279792,4065.18495041748,4235.0600313525,4401.17112732076,4590.42319837056,4801.57299709838,5062.25587881083,5252.13938952085,5314.97996324253,5476.52364217714,5613.55350720106,5735.88603152011,6022.87426557586,6281.69093358902,6221.69167282157,6079.67142339723,5815.70992393092,5915.98617145866,5976.49279864783,6060.76695780961,6138.11125455014,6056.27946342437,6043.19543962436,5908.00950092757,5971.47347872288,6016.21244868941,6171.53904838566,6384.21127747551,6330.40431467519,6471.34798147995,6712.71217941669,6805.49265457153,6748.22606135712,6891.11464707654,6826.67706991555,6767.16200958334,6844.66684281926,7127.31663127544,7319.10807077915,7604.33341538347,7906.24856070091,8100.80096412841,7828.23546720269,8238.24531410929,8509.36893280399,8635.96596535157,8782.54714421537,8810.2901744253,8759.80639725635,8648.36599981157,8732.80197489431,8795.626991254,8784.28523074286,8145.99967744682,8670.01524851671,8960.23778188341,9084.67548578986,..
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Latin America & Caribbean (excluding high income),LAC,3214.82929592555,3319.05997715654,3367.69976578445,3332.61249695842,3488.15876194729,3593.101376588,3659.65595439292,3722.41634801225,3896.74144068479,4060.18905130711,4228.98549430857,4413.24168278116,4638.81196708068,4921.01019615198,5123.42682639561,5215.57584055979,5375.73592741528,5502.43545032657,5608.22230724786,5885.02019588979,6135.61463632311,6064.71782850136,5949.71199672639,5701.37687409207,5799.36405514349,5857.96433180401,5933.08522588129,5999.98205792369,5904.56929496414,5872.99817919612,5736.004226544,5789.20490132387,5807.6964268728,5955.15351357727,6162.64834603779,6085.44728642746,6218.56861660357,6443.35745511494,6519.32104175295,6453.71782429486,6589.9401443163,6509.77616856587,6446.5297580418,6516.93359393835,6775.40642379217,6960.33376224895,7239.30314970264,7536.73380030113,7728.81449684895,7458.14410065767,7869.15845611304,8129.13906232384,8233.38362187076,8373.05442324551,8395.365296428,8337.14599402852,8216.79823575992,8300.3064347766,8344.87531835759,8315.3142885428,7713.1035785803,8188.8438964048,8449.54418250572,8562.81505295761,..
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Latin America & the Caribbean (IDA & IBRD countries),TLA,3349.92918580362,3456.29145495887,3502.14997781304,3470.51997495428,3621.03816796643,3719.97713137409,3797.65272729906,3856.71205169844,4026.81799997822,4190.45507557885,4353.67699364497,4539.63399577513,4751.03156867748,5013.79535778503,5213.4152262552,5276.29057654465,5433.01424288982,5559.92969980566,5670.90790879387,5954.68474328325,6223.39423333382,6142.97308760025,5989.44527022636,5715.68768303667,5801.45717613855,5860.16580760851,5943.29686867187,6020.73865599546,5924.95058628047,5905.86388605445,5779.59329541747,5859.36909773116,5914.78617279698,6084.20948701919,6297.21359769309,6233.26957684361,6369.60723899333,6608.7880796002,6695.0939822019,6621.19205606411,6757.28728796869,6676.66916955673,6614.05975576488,6692.95040092918,6961.35350268297,7153.15361720397,7437.25941101067,7742.32550989366,7943.11643315681,7669.35753351247,8090.50190276827,8367.78146019201,8495.49142125435,8644.54894750621,8673.93284600477,8617.55291183431,8504.75980474677,8593.04498940554,8659.7383407411,8646.32841564905,8024.79852750121,8555.35261715519,8841.0983906444,8969.00931487866,..
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Least developed countries: UN classification,LDC,..,617.62888793159,647.854989720109,645.051842789258,652.312581731261,659.782606058458,664.794133241783,654.871542830641,671.009824524118,675.210594149909,654.040173764609,650.081075916536,625.328340174488,623.265129465965,641.659545523279,628.587804266596,637.352553638911,634.51417939413,629.018543117831,624.352985295254,622.639449699101,623.948189438223,615.060909071759,608.753708909382,606.614783936219,600.424487653025,605.185085406729,615.022597352865,616.097736307645,611.364555946308,596.683210826095,592.618227765664,579.463229145853,562.191812704354,550.37092658325,566.948317691939,583.182336977967,598.877358192873,607.314509857714,616.540026181296,628.189699241001,643.160711750393,660.735952984976,676.985725396957,703.105736551591,737.541250964311,769.618820847047,806.771937369964,839.16589985208,855.089359473011,887.388670804361,894.822309421536,901.862436350559,932.285480836562,961.89054049826,964.449793360221,977.155242071557,997.787431054508,1019.39455562242,1045.92643341587,1020.04519699244,1024.76170591215,1048.29941660578,1059.75863047307,..
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Low & middle income,LMY,798.995133647758,795.971049939695,808.304182128495,826.227845894418,869.310127111438,899.951979409016,920.814845558355,927.287913396665,959.801270361524,1012.29871031301,1065.49093221207,1103.66134984759,1144.01199951409,1194.04048758921,1237.16222734913,1261.45025006299,1311.77469300736,1343.58250501658,1364.31289587637,1397.21381906246,1432.87394758324,1429.92984832449,1438.92919737098,1430.95696339245,1466.27757388178,1499.40873116334,1522.18643671274,1559.54873095842,1589.59020293911,1604.73785831913,1621.19609011928,1634.94167245815,1672.3887583399,1724.2344417902,1780.33216060661,1829.44498520314,1909.84054537597,1983.5477694941,2015.16631269504,2054.76084145714,2134.33630954632,2177.75137675328,2246.61396414731,2343.44554621473,2486.00887995812,2629.52280956562,2804.75042747707,3009.94032975908,3143.42622922925,3222.82023510331,3437.27748428501,3605.67347773318,3749.67988452287,3905.36990805055,4051.955413697,4187.84406931518,4330.88462331612,4503.56586786812,4669.07690535005,4800.43782534205,4692.43176532252,4984.36001668603,5124.98382202178,5309.28601106189,..
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Low income,LIC,..,..,..,..,..,..,..,642.136339057381,647.103762833505,666.337806244661,667.694798084865,681.163434175495,675.441521972986,668.325479388281,688.863770613314,688.118614283212,691.61412010484,693.333454597071,674.64383280435,659.440960633838,663.735504875671,669.365894748003,661.576600214665,653.878262406545,631.572435577803,618.771540309882,618.980054445491,633.629925449564,638.158289042182,620.440348381131,587.987990681615,580.013371242991,562.570967123795,551.011975255862,543.794500030119,554.762809913548,569.590533614365,587.669313868326,594.396799450094,593.000502427942,595.736836461037,604.592767334068,616.062304725903,627.304938172515,647.073628204924,669.992081174442,688.79612847704,709.850321837742,728.036625685512,736.923431896773,766.441379598309,751.204633160986,708.135310633467,715.28728739233,728.61558844232,705.461511003203,701.334623366362,703.849829130957,707.797827783632,717.5246852737,699.867964986009,695.983303529678,702.753973893293,699.366859579584,..
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Lower middle income,LMC,541.198561597846,545.170277042064,551.958354073744,571.31125029455,593.705025122623,591.433151258129,585.655354079328,581.232209950899,589.69908703856,621.356863525288,650.446154947394,666.166884970225,662.067732233536,675.827424513052,691.466186864685,698.298238952428,718.784165668235,741.195600685947,750.583236003626,743.50319987206,762.317715490087,757.615227685291,754.806363860459,752.568337432818,753.617722763495,764.148492606521,774.041430239784,782.61129953374,815.11825207892,825.128257832579,845.831669066405,843.543524491894,855.018731642324,855.677811633073,870.257736886816,895.096307626118,931.686768414786,948.436414964166,970.824399157023,1002.17619901362,1023.47003051099,1046.81913859897,1073.25093468452,1116.06420157097,1173.20961612207,1229.63564340848,1292.12847911088,1356.8539645856,1394.64826573588,1452.53175010443,1525.69383368958,1571.45370578698,1625.50329601707,1690.44900111561,1765.41194025762,1841.84526127088,1918.02606901038,1993.50001483349,2072.43733980431,2127.52778960941,2023.50424369151,2131.15699187599,2228.04437455405,2322.16569185251,..
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Middle East & North Africa,MEA,2172.66983393539,2246.14734937835,2306.94962275139,2486.67613561672,2656.09260925849,2893.27091294974,3003.86586280256,3151.85865772461,3455.07716919698,3722.47651356754,4261.43749350892,4536.4550269633,5043.18124009485,5456.70486125216,5775.65676270135,5600.92623127543,6206.00336666239,6245.14244396541,6015.31095081958,6159.29053344163,6021.2946153373,5813.88479820538,5516.37357433682,5294.95614714488,5112.15569101215,4953.09720666635,4694.95283008549,4573.43480992709,4518.27782976198,4555.96218189788,4797.59269356162,4762.01875967009,4921.8952468342,4933.63103373817,4976.10749665114,5017.39398961902,5163.25615951538,5279.19732278296,5390.49003990886,5420.31494357638,5652.57885946375,5632.12281757703,5628.27453907449,5768.45209264882,6090.25566697473,6252.95894465341,6474.52888745363,6658.65992644486,6809.67732994585,6715.6074739535,6931.90724774947,7038.38614431908,7155.03514316564,7142.17420551868,7201.34876853789,7228.30889534971,7391.52312470061,7410.7972336466,7469.04225001288,7445.73820236986,7067.86465301669,7319.79554041933,7577.45086676793,7571.59200766655,..
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Middle East & North Africa (excluding high income),MNA,1400.51229158544,1411.05377627327,1406.58277609823,1529.41381461202,1647.16647864944,1804.6459348615,1885.79923602312,1978.9513604716,2178.16054234049,2368.0078701414,2496.37064331879,2580.46529483251,2844.58040499845,2914.77524093349,3057.44531847156,3059.25460791099,3451.76050929057,3401.01327652541,3208.92407216403,3082.90520165881,2842.89926973559,2670.74709283807,2878.5913157698,2913.92225476596,2806.46344029789,2824.14198794496,2656.80133171119,2579.6875256459,2525.80499702359,2516.85649671118,2693.92090330536,2638.1458508356,2689.86407358471,2673.02629242981,2673.35260506448,2686.15811086182,2795.90630333192,2849.2559151072,2959.84232802936,3026.93694416023,3146.44626416796,3170.986768006,3213.04732390209,3227.11168253767,3405.70823569637,3483.86726467598,3592.2137836031,3734.78876255994,3801.41037330165,3824.58251634092,3952.6482520816,3842.20261261625,3904.33961961987,3846.77483981517,3852.60830729725,3803.87110555447,3940.01111343314,3993.49023828983,3995.96127357182,3963.0219603451,3774.65352636265,3877.79872271465,3969.32013628869,4021.0051331996,..
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Middle East & North Africa (IDA & IBRD countries),TMN,1390.14531857911,1400.60877232936,1396.17086771399,1518.09267746324,1634.97370424561,1791.28745467885,1871.84003702668,1964.30262410697,2162.03720541473,2350.47923164531,2477.8918286532,2561.36398867759,2823.5240469428,2893.19928160501,3034.81327641426,3036.60917300102,3426.20963891325,3375.83805097134,3185.17074316052,3060.08469861953,2821.85535590053,2650.97749625221,2857.2831996996,2892.35260947316,2785.68923438507,2803.23692061283,2637.13496544328,2560.5919767501,2507.10830126396,2498.22604018539,2696.86517485712,2641.45291819251,2693.7247006376,2677.43297574165,2678.37157979807,2690.92521397786,2802.56622550088,2854.56145805858,2963.60104208744,3029.93552923419,3153.73687075013,3181.49302743576,3227.36829273704,3239.53993368751,3416.02523810434,3492.87916903373,3603.40003253247,3747.25110315263,3813.44931108796,3835.28946181367,3963.87655746127,3850.06848201192,3911.72268550745,3852.75166806165,3859.59232519643,3809.84668165081,3945.17203810721,3999.49842651849,4002.5621040812,3969.74916041728,3784.54884071019,3887.48246004103,3979.58431965099,4034.7889995472,..
